Year,country_code,country_name,gdp,income_group,region,population,remittance_growth_rate,remittance_paid,remittance_per_capita,remittance_received,remittance_to_gdp_ratio,remittance_volatility,unemployment_rate,unemployment_rate_change
1972,SWE,Sweden,0.025735696,High income,Europe & Central Asia,8122300.0,7.632441733650541,31496614.46,1.5511180527683046,12598646.16,489539748.992994,1653127942.8482895,0.0,0.0
1973,SWE,Sweden,0.02698157,High income,Europe & Central Asia,8136312.0,27.22313641039664,45795410.16,1.969982565811144,16028392.79,594049671.3126775,1653127942.8482895,0.0,0.0
1974,SWE,Sweden,0.030710475,High income,Europe & Central Asia,8159955.0,26.48115176368846,38293247.22,2.484437207067931,20272895.81,660129672.693112,1653127942.8482895,0.0,0.0
1975,SWE,Sweden,0.031598285,High income,Europe & Central Asia,8192437.0,29.18932048711596,52878990.17,3.1969017692781767,26190416.34,828855627.4494013,1653127942.8482895,0.0,0.0
1976,SWE,Sweden,0.046310582,High income,Europe & Central Asia,8222286.0,58.01266315417421,75855484.01,5.03317135283302,41384174.35,893622419.81757,1653127942.8482895,0.0,0.0
1977,SWE,Sweden,0.064048383,High income,Europe & Central Asia,8251540.0,46.203565373293465,102375618.0,7.332587420045228,60505138.4,944678625.2199372,1653127942.8482895,0.0,0.0
1978,SWE,Sweden,0.046616762,High income,Europe & Central Asia,8275599.0,-19.530946829467958,68632919.31,5.883309714499217,48687911.99,1044429297.5561024,1653127942.8482895,0.0,0.0
1979,SWE,Sweden,0.037757242,High income,Europe & Central Asia,8293678.0,-4.3140599671462665,74751640.32,5.617228721684156,46587486.27,1233868889.8410535,1653127942.8482895,0.0,0.0
1980,SWE,Sweden,0.046439892,High income,Europe & Central Asia,8310531.0,41.64274197488267,82767341.61,7.940261936331144,65987792.97,1420929079.0340338,1653127942.8482895,0.0,0.0
1981,SWE,Sweden,0.052161888,High income,Europe & Central Asia,8320503.0,2.513807138168933,80939064.03,8.13010929988247,67646598.82,1296858710.7123115,1653127942.8482895,0.0,0.0
1982,SWE,Sweden,0.000119158,High income,Europe & Central Asia,8325263.0,-99.79852200808696,137167846.7,0.0163710154141676,136293.0089,1143800742.7113578,1653127942.8482895,0.0,0.0
1983,SWE,Sweden,0.023364008,High income,Europe & Central Asia,8329033.0,17902.050147709375,238071670.5,2.945784439802316,24535535.81,1050142416.0614908,1653127942.8482895,0.0,0.0
1984,SWE,Sweden,0.020586155,High income,Europe & Central Asia,8336605.0,-8.376315422312341,235559921.3,2.696584753625727,22480361.94,1092013634.406231,1653127942.8482895,0.0,0.0
1985,SWE,Sweden,0.020454314,High income,Europe & Central Asia,8350386.0,3.8378240185931833,290195282.0,2.795453847283228,23343118.67,1141232048.652426,1653127942.8482895,0.0,0.0
1986,SWE,Sweden,0.012249371,High income,Europe & Central Asia,8369829.0,-21.025513168930832,337915771.5,2.2025668839829344,18435108.18,1504984066.5288038,1653127942.8482895,0.0,0.0
1987,SWE,Sweden,0.053649643,High income,Europe & Central Asia,8397804.0,432.5890770010116,367125274.7,11.691553232249763,98183372.5,1830084358.6228528,1653127942.8482895,0.0,0.0
1988,SWE,Sweden,0.050403325,High income,Europe & Central Asia,8436489.0,6.259354250639526,485333740.2,12.366402374257822,104329017.6,2069883635.653005,1653127942.8482895,0.0,0.0
1989,SWE,Sweden,0.058392681,High income,Europe & Central Asia,8492964.0,21.9855655958942,554538879.4,14.984914830676312,127266342.2,2179491333.8539805,1653127942.8482895,0.0,0.0
1990,SWE,Sweden,0.058241987,High income,Europe & Central Asia,8558835.0,19.8311209104586,262490658.9,17.8183928537003,152504684.4,2618466372.0350065,1653127942.8482895,0.0,0.0
1991,SWE,Sweden,0.075463901,High income,Europe & Central Asia,8617375.0,35.69751592496,359942396.6,24.014861648703928,206945068.4,2742305468.677004,1653127942.8482895,3.24,0.0
1992,SWE,Sweden,0.081664959,High income,Europe & Central Asia,8668067.0,12.198562592081563,319111607.6,26.78675558229995,232189392.1,2843194865.2542644,1653127942.8482895,5.72,2.4799999999999995
1993,SWE,Sweden,0.108648657,High income,Europe & Central Asia,8718561.0,-0.352834551393788,245369933.5,26.537653140237246,231370147.7,2129526071.3622997,1653127942.8482895,9.33,3.61
1994,SWE,Sweden,0.1088566,High income,Europe & Central Asia,8780745.0,7.757688179925903,216302063.0,28.393846114424232,249319122.3,2290344566.1540046,1653127942.8482895,9.58,0.25
1995,SWE,Sweden,0.095478524,High income,Europe & Central Asia,8826939.0,2.367132751614043,317286477.6,28.913855290038825,255220836.9,2673070615.3354445,1653127942.8482895,8.9,-0.6799999999999997
1996,SWE,Sweden,0.092519366,High income,Europe & Central Asia,8840998.0,5.759900750486091,406091303.4,30.53063735564696,269921303.8,2917457344.011631,1653127942.8482895,9.55,0.6500000000000004
1997,SWE,Sweden,0.117772838,High income,Europe & Central Asia,8846062.0,16.998385327153276,384313304.9,35.69990433031105,315803567.1,2681463506.04203,1653127942.8482895,10.36,0.8099999999999987
1998,SWE,Sweden,0.046365553,High income,Europe & Central Asia,8850974.0,-60.24027646266571,503213026.8,14.186305959095575,125562625.2,2708101533.912472,1653127942.8482895,8.94,-1.42
1999,SWE,Sweden,0.132809396,High income,Europe & Central Asia,8857874.0,189.88909806578332,484308456.2,41.09251968361709,363992361.7,2740712424.4432225,1653127942.8482895,7.61,-1.3299999999999992
2000,SWE,Sweden,0.166570429,High income,Europe & Central Asia,8872109.0,20.27835717630664,538812671.4,49.34610619639592,437804032.9,2628341870.332819,1653127942.8482895,5.47,-2.140000000000001
2001,SWE,Sweden,0.238529978,High income,Europe & Central Asia,8895960.0,32.06474247624502,578107476.3,64.99408367393738,578184768.6,2423950119.175377,1653127942.8482895,4.73,-0.7399999999999993
2002,SWE,Sweden,0.191912812,High income,Europe & Central Asia,8924958.0,-11.426876370329907,507652303.0,57.38024872497999,512116309.9,2668484217.197547,1653127942.8482895,4.97,0.2399999999999993
2003,SWE,Sweden,0.406001193,High income,Europe & Central Asia,8958229.0,165.05939056404188,567717314.7,151.5268665268548,1357412370.0,3343370397.436246,1653127942.8482895,5.55,0.5800000000000001
2004,SWE,Sweden,0.414370126,High income,Europe & Central Asia,8993531.0,17.563170947086615,660148512.9,177.44054309703276,1595817025.0,3851187440.573358,1653127942.8482895,6.69,1.1400000000000006
2005,SWE,Sweden,0.461861214,High income,Europe & Central Asia,9029572.0,13.515899731675065,728975390.3,200.6192601376898,1811506054.0,3922187010.057095,1653127942.8482895,7.49,0.7999999999999998
2006,SWE,Sweden,0.530640487,High income,Europe & Central Asia,9080505.0,23.935004746056453,930169752.5,247.242869642162,2245090114.0,4230906176.595605,1653127942.8482895,7.07,-0.4199999999999999
2007,SWE,Sweden,0.652503612,High income,Europe & Central Asia,9148092.0,42.77623410353675,1055652090.0,350.3960297950655,3205455117.0,4912547697.896882,1653127942.8482895,6.16,-0.91
2008,SWE,Sweden,0.791084027,High income,Europe & Central Asia,9219637.0,27.76629275760969,1205758489.0,444.2139282707117,4095491169.0,5177062144.120374,1653127942.8482895,6.23,0.0700000000000002
2009,SWE,Sweden,0.90896397,High income,Europe & Central Asia,9298515.0,-3.114081455366457,1071467575.0,426.7298851483274,3967954238.0,4365359210.00257,1653127942.8482895,8.35,2.119999999999999
2010,SWE,Sweden,0.81905508,High income,Europe & Central Asia,9378126.0,2.3443746429617995,1160032062.0,433.0265930528125,4060977951.0,4958125589.062947,1653127942.8482895,8.61,0.2599999999999998
2011,SWE,Sweden,0.763758725,High income,Europe & Central Asia,9449213.0,7.971378591708089,1389946210.0,464.0274145582283,4384693878.0,5740941130.328822,1653127942.8482895,7.8,-0.8099999999999996
2012,SWE,Sweden,0.777125668,High income,Europe & Central Asia,9519374.0,-2.079986027248037,1386645913.0,451.0268068047332,4293492858.0,5524837275.095641,1653127942.8482895,7.98,0.1800000000000006
2013,SWE,Sweden,0.783122403,High income,Europe & Central Asia,9600379.0,7.038486542184907,1623582595.0,478.6987862666672,4595689775.0,5868418215.843073,1653127942.8482895,8.05,0.0700000000000002
2014,SWE,Sweden,0.783781998,High income,Europe & Central Asia,9696110.0,-0.7476696139699701,1590873486.0,470.4287800984106,4561329199.0,5819640168.617396,1653127942.8482895,7.95,-0.1000000000000005
2015,SWE,Sweden,0.695834348,High income,Europe & Central Asia,9799186.0,-22.94602187953152,2275887117.0,358.67117972860194,3514685603.0,5051037812.522586,1653127942.8482895,7.43,-0.5200000000000005
2016,SWE,Sweden,0.575039786,High income,Europe & Central Asia,9923085.0,-15.63343476671134,2674566147.0,298.8203287586471,2965219522.0,5156546719.360388,1653127942.8482895,6.99,-0.4399999999999995
2017,SWE,Sweden,0.563161053,High income,Europe & Central Asia,10057698.0,2.751478074209168,3337510465.0,302.9328268754938,3046806887.0,5410187495.689622,1653127942.8482895,6.72,-0.2700000000000004
2018,SWE,Sweden,0.556612066,High income,Europe & Central Asia,10175214.0,1.474485770387446,3439935426.0,303.8492970270699,3091731621.0,5554553718.56779,1653127942.8482895,6.36,-0.3599999999999994
2019,SWE,Sweden,0.60028429,High income,Europe & Central Asia,10278887.0,3.6569577783543306,3144696518.0,311.78423704823297,3204794941.0,5338795291.477643,1653127942.8482895,6.83,0.4699999999999997
2020,SWE,Sweden,0.569096994,High income,Europe & Central Asia,10353442.0,-2.855910680245921,2937970539.0,300.6989231214122,3113268860.0,5470541740.376861,1653127942.8482895,8.29,1.459999999999999
2021,SWE,Sweden,0.523982556,High income,Europe & Central Asia,10415811.0,7.186874409555499,3573056621.0,320.3798132473794,3337015583.0,6368562359.163728,1653127942.8482895,8.72,0.4300000000000015
2022,SWE,Sweden,0.600831976,High income,Europe & Central Asia,10486941.0,5.498755053311366,3667855196.0,335.7041768424176,3520509896.0,5859391704.545364,1653127942.8482895,7.358,-1.362000000000001
1970,CHE,Switzerland,0.0,High income,Europe & Central Asia,6180877.0,0.0,0.0,0.0,0.0,0.0,803016992.1529735,0.0,0.0
1971,CHE,Switzerland,0.0,High income,Europe & Central Asia,6213399.0,0.0,0.0,0.0,0.0,0.0,803016992.1529735,0.0,0.0
1972,CHE,Switzerland,0.0,High income,Europe & Central Asia,6260956.0,0.0,0.0,0.0,0.0,0.0,803016992.1529735,0.0,0.0
1973,CHE,Switzerland,0.0,High income,Europe & Central Asia,6307347.0,0.0,0.0,0.0,0.0,0.0,803016992.1529735,0.0,0.0
1974,CHE,Switzerland,0.0,High income,Europe & Central Asia,6341405.0,0.0,0.0,0.0,0.0,0.0,803016992.1529735,0.0,0.0
1975,CHE,Switzerland,0.0,High income,Europe & Central Asia,6338632.0,0.0,0.0,0.0,0.0,0.0,803016992.1529735,0.0,0.0
1976,CHE,Switzerland,0.0,High income,Europe & Central Asia,6302504.0,0.0,0.0,0.0,0.0,0.0,803016992.1529735,0.0,0.0
1977,CHE,Switzerland,0.0,High income,Europe & Central Asia,6281174.0,0.0,1306414551.0,64.58254544452996,405654205.3,0.0,803016992.1529735,0.0,0.0
1978,CHE,Switzerland,0.0,High income,Europe & Central Asia,6281738.0,32.35540674425741,1865186401.0,85.4708161021679,536905273.4,0.0,803016992.1529735,0.0,0.0
1979,CHE,Switzerland,0.0,High income,Europe & Central Asia,6294365.0,10.336223231440522,2126028076.0,94.11608653136577,592401001.0,0.0,803016992.1529735,0.0,0.0
1980,CHE,Switzerland,0.496664124,High income,Europe & Central Asia,6319408.0,2.7509767661584306,2339309326.0,96.32196795965696,608697814.9,1225572344.540835,803016992.1529735,0.0,0.0
1981,CHE,Switzerland,0.394609292,High income,Europe & Central Asia,6354074.0,-27.23498818986807,2326597656.0,69.70630762247968,442919036.9,1122424245.6510627,803016992.1529735,0.0,0.0
1982,CHE,Switzerland,0.458101799,High income,Europe & Central Asia,6391309.0,18.9883867915545,2755784424.0,82.45919838956308,527022216.8,1150447821.7515144,803016992.1529735,0.0,0.0
1983,CHE,Switzerland,0.48082322,High income,Europe & Central Asia,6418773.0,4.583384861205331,2690623535.0,85.86963167259536,551177673.3,1146320831.3858054,803016992.1529735,0.0,0.0
1984,CHE,Switzerland,0.452977536,High income,Europe & Central Asia,6441865.0,-10.045069508805147,2470545654.0,76.96707287408226,495811492.9,1094560885.46519,803016992.1529735,0.0,0.0
1985,CHE,Switzerland,0.449228511,High income,Europe & Central Asia,6470365.0,0.552356599073911,2509029785.0,77.05131633223164,498550140.4,1109791850.232765,803016992.1529735,0.0,0.0
1986,CHE,Switzerland,0.409522657,High income,Europe & Central Asia,6504124.0,30.67958107027744,3777273438.0,100.16771434554444,651503234.9,1590884469.4275362,803016992.1529735,0.0,0.0
1987,CHE,Switzerland,0.391112425,High income,Europe & Central Asia,6545106.0,19.606858716458557,5032216797.0,119.0572855046198,779242553.7,1992374836.212376,803016992.1529735,0.0,0.0
1988,CHE,Switzerland,0.38332204,High income,Europe & Central Asia,6593386.0,6.027926449469012,5765734863.0,125.30962417489285,826214721.7,2155406252.403332,803016992.1529735,0.0,0.0
1989,CHE,Switzerland,0.362853578,High income,Europe & Central Asia,6646912.0,-8.606328189564627,6108715332.0,113.60282356679312,755107971.2,2081026664.700548,803016992.1529735,0.0,0.0
1990,CHE,Switzerland,0.347536389,High income,Europe & Central Asia,6715519.0,22.320630589047077,8167895428.0,137.54005193046137,923652832.0,2657715454.3664203,803016992.1529735,0.0,0.0
1991,CHE,Switzerland,0.367137317,High income,Europe & Central Asia,6799978.0,6.884769633879073,8675015545.0,145.18344054936648,987244201.7,2689032566.253678,803016992.1529735,1.82,0.0
1992,CHE,Switzerland,0.37319736,High income,Europe & Central Asia,6875364.0,5.814321340267847,8851328208.0,151.940428463133,1044645752.0,2799177764.815914,803016992.1529735,2.81,0.99
1993,CHE,Switzerland,0.386592499,High income,Europe & Central Asia,6938265.0,0.7459213790973251,8220467645.0,151.68604658369202,1052437988.0,2722344563.64866,803016992.1529735,3.55,0.7399999999999998
1994,CHE,Switzerland,0.402192536,High income,Europe & Central Asia,6993795.0,15.172070736770094,8723305860.0,173.312861472205,1212114624.0,3013767077.964868,803016992.1529735,3.58,0.0300000000000002
1995,CHE,Switzerland,0.417517179,High income,Europe & Central Asia,7040687.0,21.538713404715093,10114090360.0,209.23931414647464,1473188519.0,3528450068.877285,803016992.1529735,3.09,-0.4900000000000002
1996,CHE,Switzerland,0.408807992,High income,Europe & Central Asia,7071850.0,-5.622335426305347,9613999887.0,196.60497875379144,1390360919.0,3401012079.5290127,803016992.1529735,3.68,0.5900000000000003
1997,CHE,Switzerland,0.409886154,High income,Europe & Central Asia,7088906.0,-13.09554321556704,7846621593.0,170.4474010517279,1208285604.0,2947856599.2253547,803016992.1529735,4.13,0.4499999999999997
1998,CHE,Switzerland,0.404336918,High income,Europe & Central Asia,7110001.0,1.5476440287043314,7767413870.0,172.5717850110007,1226985564.0,3034562290.451054,803016992.1529735,3.57,-0.56
1999,CHE,Switzerland,0.410072639,High income,Europe & Central Asia,7143991.0,-0.4442320398807875,7578140728.0,170.98774354558958,1221534901.0,2978825663.6161475,803016992.1529735,3.05,-0.52
2000,CHE,Switzerland,0.356339919,High income,Europe & Central Asia,7184250.0,-18.550575289702675,5873235216.0,138.48810237672686,994933149.5,2792090070.3241167,803016992.1529735,2.66,-0.3899999999999997
2001,CHE,Switzerland,0.41036973,High income,Europe & Central Asia,7229854.0,18.20272413186892,6555649200.0,162.66415421390252,1176038086.0,2865801251.9588127,803016992.1529735,2.49,-0.1699999999999999
2002,CHE,Switzerland,0.396191708,High income,Europe & Central Asia,7284753.0,4.199065284353387,7528320437.0,168.217191852627,1225420693.0,3092999344.145789,803016992.1529735,2.92,0.4299999999999997
2003,CHE,Switzerland,0.423458433,High income,Europe & Central Asia,7339001.0,25.12384316330458,9139365050.0,208.9240028717805,1533293466.0,3620883058.432325,803016992.1529735,4.12,1.2000000000000002
2004,CHE,Switzerland,0.419729147,High income,Europe & Central Asia,7389625.0,10.568906122241303,10332372823.0,229.42244200483788,1695345813.0,4039142444.877672,803016992.1529735,4.32,0.2000000000000001
2005,CHE,Switzerland,0.411548504,High income,Europe & Central Asia,7437115.0,1.541370014283916,10858557517.0,231.4711235472357,1721477365.0,4182927038.41295,803016992.1529735,4.44,0.1200000000000001
2006,CHE,Switzerland,0.406499324,High income,Europe & Central Asia,7483934.0,4.281354405144899,11663457223.0,239.87115760240536,1795179912.0,4416194089.415017,803016992.1529735,3.99,-0.4500000000000002
2007,CHE,Switzerland,0.365888964,High income,Europe & Central Asia,7551117.0,0.0243606781179295,13402757251.0,237.7949156396332,1795617230.0,4907546842.544287,803016992.1529735,3.64,-0.3500000000000001
2008,CHE,Switzerland,0.39041677,High income,Europe & Central Asia,7647675.0,23.340816127053987,15837911700.0,289.5950659514166,2214728946.0,5672730057.164296,803016992.1529735,3.35,-0.29
2009,CHE,Switzerland,0.422528738,High income,Europe & Central Asia,7743831.0,5.729376645804685,16395814781.0,302.38509970065206,2341619109.0,5541916793.834743,803016992.1529735,4.11,0.7600000000000002
2010,CHE,Switzerland,0.416568137,High income,Europe & Central Asia,7824909.0,6.53408863174767,18511536218.0,318.80531479663216,2494622577.0,5988510295.015675,803016992.1529735,4.81,0.6999999999999993
2011,CHE,Switzerland,0.365315005,High income,Europe & Central Asia,7912398.0,4.835367606792884,23679612734.0,330.52517694382914,2615246749.0,7158881275.62677,803016992.1529735,4.41,-0.3999999999999994
2012,CHE,Switzerland,0.352614919,High income,Europe & Central Asia,7996861.0,-7.449646694886303,23737303790.0,302.671273891093,2420420106.0,6864202209.209417,803016992.1529735,4.49,0.08
2013,CHE,Switzerland,0.345078248,High income,Europe & Central Asia,8089346.0,0.6876098061961766,25338864867.0,301.2682548131827,2437063152.0,7062349383.436072,803016992.1529735,4.75,0.2599999999999998
