Year,country_code,country_name,new_income_group,new_region,population,remittance_growth_rate,remittance_paid,remittance_per_capita,remittance_received,remittance_to_gdp_ratio,remittance_volatility,unemployment_rate,unemployment_rate_change,net_migration,gdp,remittance_to_gdp_ratio1
1994,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,42001,16.40950985,2574074.074,419.1258411,17603704.45,2951592.593,14401314.7,0.0,0.0,165,295159259.3,0.05964137629207013
1995,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,42550,5.238792111,911111.1111,435.3919137,18525925.93,3134851.852,14401314.7,0.0,0.0,143,313485185.2,0.05909665529546689
1996,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,43097,2.419032343,1677777.778,440.264382,18974074.07,3339444.444,14401314.7,0.0,0.0,150,333944444.4,0.056818055781975456
1997,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,43656,3.982041797,2518518.519,451.9339754,19729629.63,3746413.08,14401314.7,0.0,0.0,122,374641308.0,0.05266271820191275
1998,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,44230,8.935611023,3166666.667,485.9279356,21492592.59,3832573.314,14401314.7,0.0,0.0,147,383257331.4,0.05607875134831668
1999,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,44825,7.789074645,2333333.333,516.8246887,23166666.67,4065954.844,14401314.7,0.0,0.0,173,406595484.4,0.056977186316238396
2000,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,45461,4.780175827,7292592.593,533.9538081,24274074.07,4216957.697,14401314.7,0.0,0.0,248,421695769.8,0.05756300112166788
2001,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,45986,1.998779392,8033333.333,538.40863,24759259.26,4586438.291,14401314.7,0.0,0.0,-5,458643829.0,0.05398363107595633
2002,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,46264,2.533582663,7761377.778,548.7323958,25386555.56,4810773.738,14401314.7,0.0,0.0,-195,481077373.7,0.05277021316706336
2003,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,46431,5.608670056,7321751.852,577.4246452,26810403.7,4698698.698,14401314.7,0.0,0.0,-214,469869869.9,0.05705921025688649
2004,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,46580,6.105590047,7671122.222,610.719988,28447337.04,5069000.0,14401314.7,0.0,0.0,-228,506900000.0,0.05612021511146183
2005,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,46725,6.393907055,7506981.481,647.7524522,30266233.33,5472037.036,14401314.7,0.0,0.0,-222,547203703.7,0.055310724553489524
2006,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,46874,8.485771295,5364776.667,700.485486,32834556.67,6444148.149,14401314.7,0.0,0.0,-205,644414814.8,0.05095251678872483
2007,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,47015,10.03543883,5643773.333,768.4706694,36129648.52,6892851.853,14401314.7,0.0,0.0,-192,689285185.2,0.05241611062555592
2008,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,47156,10.98708087,6165896.667,850.3529184,40099242.22,7776913.333,14401314.7,0.0,0.0,-174,777691333.3,0.05156189930758998
2009,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,47286,-3.232209409,5735364.815,820.6054803,38803150.74,7742731.111,14401314.7,0.0,0.0,-171,774273111.1,0.050115586068684284
2010,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,47403,21.20938976,5634597.037,992.1958994,47033062.22,7787185.185,14401314.7,0.0,0.0,-160,778718518.5,0.06039802714669871
2011,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,47581,-5.013960709,6439676.667,938.9219008,44674842.96,8360925.926,14401314.7,0.0,0.0,0,836092592.6,0.053432889318005425
2012,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,47727,14.26896599,6480530.0,1069.614288,51049481.11,8253814.814,14401314.7,0.0,0.0,-191,825381481.5,0.061849559572412095
2013,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,47767,1.019902277,6741897.037,1079.61848,51570135.93,8748962.964,14401314.7,0.0,0.0,-191,874896296.3,0.05894428419470268
2014,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,47789,-57.79945486,16007746.39,455.395143,21762878.49,9531703.701,14401314.7,0.0,0.0,-191,953170370.4,0.0228320971421585
2015,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,47790,11.68106361,20640021.68,508.5794972,24305014.17,9570370.369,14401314.7,0.0,0.0,-191,957037037.0,0.025396106138366726
2016,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,47788,-7.205710343,24507970.45,471.9524828,22553665.25,10081000.0,14401314.7,0.0,0.0,-191,1008100000.0,0.02237244841781569
2017,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,47785,9.908316698,27522306.79,518.7475951,24788353.83,10589444.45,14401314.7,0.0,0.0,-191,1058944444.0,0.02340854987289588
2018,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,47761,4.643765043,24186570.03,543.1097913,25939466.74,10769222.22,14401314.7,0.0,0.0,-191,1076922222.0,0.024086666808515348
2019,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,47712,62.83000477,25297852.07,885.2539179,42237234.93,11078444.44,14401314.7,0.0,0.0,-191,1107844444.0,0.038125600718362226
2020,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,47642,-25.27065554,22009006.88,662.5164515,31563608.78,8845222.223,14401314.7,0.0,0.0,-191,884522222.2,0.035684359293421036
2021,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,47606,17.4199878,20099498.78,778.5150103,37061985.58,8608444.444,14401314.7,0.0,0.0,-90,860844444.4,0.0430530577517194
2022,KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,47657,-11.08729963,0.0,691.457964,32952812.19,9615632.591,14401314.7,0.0,0.0,0,961563259.3,0.03427004086448668
1970,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,98459,0.0,0.0,0.0,0.0,0.0,18317750.23,0.0,0.0,-1633,18449999.99,0.0
1971,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,99699,0.0,0.0,0.0,0.0,0.0,18317750.23,0.0,0.0,-1718,20051925.03,0.0
1972,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,100843,0.0,0.0,0.0,0.0,0.0,18317750.23,0.0,0.0,-1712,27585802.72,0.0
1973,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,101924,0.0,0.0,0.0,0.0,0.0,18317750.23,0.0,0.0,-1718,30165077.45,0.0
1974,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,102951,0.0,0.0,0.0,0.0,0.0,18317750.23,0.0,0.0,-1722,32923696.18,0.0
1975,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,103879,0.0,0.0,0.0,0.0,0.0,18317750.23,0.0,0.0,-1812,33237228.56,0.0
1976,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,104709,0.0,0.0,0.0,0.0,0.0,18317750.23,0.0,0.0,-1815,32792846.78,0.0
1977,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,105499,0.0,0.0,0.0,0.0,0.0,18317750.23,0.0,0.0,-1814,49353161.85,0.0
1978,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,106236,0.0,0.0,0.0,0.0,0.0,18317750.23,0.0,0.0,-1906,60844771.48,0.0
1979,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,106882,0.0,0.0,0.0,0.0,0.0,18317750.23,0.0,0.0,-2029,71096359.63,0.0
1980,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,107480,0.0,0.0,0.0,0.0,0.0,18317750.23,0.0,0.0,-1935,82340339.63,0.0
1981,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,108191,0.0,0.0,0.0,0.0,0.0,18317750.23,0.0,0.0,-1752,102086539.3,0.0
1982,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,108974,0.0,0.0,0.0,0.0,0.0,18317750.23,0.0,0.0,-1876,113759203.3,0.0
1983,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,109684,0.0,0.0,0.0,0.0,0.0,18317750.23,0.0,0.0,-1892,122255349.6,0.0
1984,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,110329,0.0,0.0,0.0,0.0,0.0,18317750.23,0.0,0.0,-1810,135024987.8,0.0
1985,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,110906,0.0,0.0,0.0,0.0,0.0,18317750.23,0.0,0.0,-1785,145641705.2,0.0
1986,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,111388,0.0,3155555.487,124.6892781,13888889.31,1608466.567,18317750.23,0.0,0.0,-1784,160846656.7,0.08634863537079662
1987,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,111770,8.799993669,5133333.206,135.1982705,15111110.69,1755806.474,18317750.23,0.0,0.0,-1813,175580647.4,0.08606364604394322
1988,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,112076,-0.980388491,3859259.367,133.5072906,14962963.1,2007267.126,18317750.23,0.0,0.0,-1831,200726712.6,0.07454395534199568
1989,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,112320,2.72276826,3048148.155,136.8444614,15370369.91,2147450.022,18317750.23,0.0,0.0,-1859,214745002.2,0.07157498313131871
1990,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,112487,1.686753029,3051851.852,138.9461012,15629630.09,2403666.667,18317750.23,0.0,0.0,-1915,240366666.7,0.06502411629940034
1991,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,112780,-84.33649269,800000.0,21.70729075,2448148.251,2548296.295,18317750.23,19.77,0.0,-1595,254829629.6,0.0096069999977742
1992,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,113222,-16.64145637,0.0,18.024242,2040740.728,2779555.556,18317750.23,19.734,-0.036,-1606,277955555.6,0.007341967760258718
1993,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,113621,752.2686464,2962962.963,153.0755176,17392593.38,2863074.074,18317750.23,19.802,0.068,-1618,286307407.4,0.060747968548717335
1994,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,113944,-2.385014649,2625925.926,149.0010661,16977777.48,2894370.37,18317750.23,20.185,0.383,-1630,289437037.0,0.058657930083771556
1995,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,114174,-8.70418688,2337037.037,135.7577032,15500000.0,3160074.074,18317750.23,20.059,-0.126,-1640,316007407.4,0.049049483135628555
1996,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,114290,7.168458774,2188888.889,145.3417719,16611111.11,3314888.889,18317750.23,20.395,0.336,-1643,331488888.9,0.05011061204833041
1997,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,114276,3.455964361,3696296.296,150.383153,17185185.19,3477703.705,18317750.23,20.471,0.076,-1661,347770370.4,0.04941532301970945
1998,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,114165,5.043103408,3844444.444,158.1207187,18051851.85,3736185.185,18317750.23,20.596,0.125,-1672,373618518.5,0.04831626634159999
1999,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,113995,2.831350015,3633333.333,162.8401505,18562962.96,3907185.185,18317750.23,20.781,0.185,-1661,390718518.5,0.047509810979179376
2000,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,113813,3.930566643,4459259.259,169.5113264,19292592.59,4279460.37,18317750.23,20.958,0.177,-1618,427946037.0,0.04508183490901214
2001,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,113641,0.83317335,4545555.556,171.1823491,19453333.33,4620723.333,18317750.23,21.1,0.142,-1563,462072333.3,0.04210019065861262
2002,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,113450,5.017135025,3801851.852,180.0734538,20429333.33,4877638.518,18317750.23,20.629,-0.471,-1537,487763851.9,0.04188365589295118
2003,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,113108,1.32449349,3653200.0,183.0102072,20699918.52,5090908.889,18317750.23,20.26,-0.369,-1699,509090888.9,0.040660555848340975
2004,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,112608,3.616278341,3939251.852,190.4703502,21448485.19,5499001.854,18317750.23,20.037,-0.223,-1726,549900185.2,0.03900432436151869
2005,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,112043,4.517853365,4716666.667,200.0794008,22417496.3,5799489.26,18317750.23,19.757,-0.28,-1757,579948925.9,0.03865425953709832
2006,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,111427,14.00506612,5090422.222,229.3616581,25557081.48,6435011.481,18317750.23,19.278,-0.479,-1780,643501148.1,0.0397156734769779
2007,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,110824,12.94550238,5605837.778,260.4632035,28865574.07,7135966.665,18317750.23,19.071,-0.207,-1719,713596666.7,0.04045082525887869
2008,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,110316,-7.23704578,5265628.148,242.7259805,26776559.26,7326632.593,18317750.23,18.79,-0.281,-1653,732663259.3,0.03654688415191287
2009,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,109840,8.517207748,5286984.815,264.5409181,29057174.44,7143002.592,18317750.23,18.917,0.127,-1659,714300259.3,0.04067921586431378
2010,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,109308,-0.005071725,5615745.185,265.8149517,29055700.74,7204478.888,18317750.23,18.977,0.06,-1660,720447888.9,0.04033005188531131
2011,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,108703,0.621832465,5741076.667,268.9565009,29236378.52,7137963.704,18317750.23,18.919,-0.058,-1665,713796370.4,0.04095899017196796
2012,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,108083,6.405384951,6164354.074,287.8258478,31109081.11,7300325.926,18317750.23,18.893,-0.026,-1569,730032592.6,0.042613277030831564
2013,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,107450,1.538542068,6444994.815,293.9758717,31587707.41,7647812.594,18317750.23,18.905,0.012,-1569,764781259.3,0.04130293077384251
2014,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,106912,38.11541687,11544080.6,408.0691949,43627493.77,7709014.364,18317750.23,18.948,0.043,-1295,770901436.4,0.05659282978344701
2015,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,106482,-4.21195155,10052444.72,392.459992,41789924.87,7865545.808,18317750.23,18.969,0.021,-1295,786554580.8,0.05313035597287567
2016,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,105963,7.435278909,12403062.65,423.7056552,44897122.34,8143022.671,18317750.23,18.978,0.009,-1295,814302267.1,0.055135696109374126
2017,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,105549,1.764892378,12273181.15,432.8748565,45689508.23,8440390.687,18317750.23,19.028,0.05,-847,844039068.8,0.05413198265212815
2018,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,105281,1.422158424,10815235.01,440.1486063,46339285.42,8843281.805,18317750.23,19.02,-0.008,-807,884328180.5,0.05240055269277942
2019,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,104924,71.21150836,10428523.96,756.149113,79338189.53,9107657.098,18317750.23,19.09,0.07,-758,910765709.8,0.08711152459552118
2020,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,104632,-20.58527816,9821315.313,602.1695326,63006202.53,8691118.528,18317750.23,20.55,1.46,-379,869111852.8,0.07249492953871725
2021,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,104332,11.19188246,8431073.598,671.4889263,70057782.66,8722260.637,18317750.23,20.398,-0.152,-379,872226063.7,0.08032067095405693
2022,VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,103948,-0.711406258,0.0,669.1748491,69559387.21,9485585.031,18317750.23,18.975,-1.423,0,948558503.1,0.07333167852343507
1970,SDN,Sudan,Low income,Sub-Saharan Africa,11305206,0.0,0.0,0.0,0.0,0.0,447838570.5,0.0,0.0,4467,2100229759.0,0.0
1971,SDN,Sudan,Low income,Sub-Saharan Africa,11668921,0.0,0.0,0.0,0.0,0.0,447838570.5,0.0,0.0,-3573,2288340041.0,0.0
1972,SDN,Sudan,Low income,Sub-Saharan Africa,12057260,0.0,0.0,0.0,0.0,0.0,447838570.5,0.0,0.0,2243,2483055722.0,0.0
1973,SDN,Sudan,Low income,Sub-Saharan Africa,12469591,0.0,0.0,0.0,0.0,0.0,447838570.5,0.0,0.0,5788,3077254460.0,0.0
1974,SDN,Sudan,Low income,Sub-Saharan Africa,12950962,0.0,0.0,0.0,0.0,0.0,447838570.5,0.0,0.0,100318,3958931660.0,0.0
1975,SDN,Sudan,Low income,Sub-Saharan Africa,13497543,0.0,0.0,0.0,0.0,0.0,447838570.5,0.0,0.0,105500,4823090192.0,0.0
1976,SDN,Sudan,Low income,Sub-Saharan Africa,14066007,0.0,0.0,0.0,0.0,0.0,447838570.5,0.0,0.0,104615,6013210816.0,0.0
1977,SDN,Sudan,Low income,Sub-Saharan Africa,14667218,0.0,3446213.961,2.760776603,40492912.29,74990056.41,447838570.5,0.0,0.0,129474,7499005639.0,0.005399770881543139
1978,SDN,Sudan,Low income,Sub-Saharan Africa,15305806,70.34690806,2877464.294,4.506683547,68978424.07,81287193.17,447838570.5,0.0,0.0,134773,8128719315.0,0.008485767732527493
1979,SDN,Sudan,Low income,Sub-Saharan Africa,15973034,85.40580062,12210000.04,8.006619118,127889999.4,84184077.87,447838570.5,0.0,0.0,140384,8418407787.0,0.015191708769144234
1980,SDN,Sudan,Low income,Sub-Saharan Africa,16673586,105.0199495,53200000.76,15.72547214,262200012.2,89518000.19,447838570.5,0.0,0.0,151287,8951800018.0,0.02929019992323068
1981,SDN,Sudan,Low income,Sub-Saharan Africa,17404336,46.44989334,61254814.15,22.06298696,383991638.2,107538881.6,447838570.5,0.0,0.0,147787,10753888154.0,0.035707237484813435
1982,SDN,Sudan,Low income,Sub-Saharan Africa,18128631,-65.33485666,26001773.83,7.342598115,133111251.8,87325422.75,447838570.5,0.0,0.0,83392,8732542274.0,0.015243127101293434
1983,SDN,Sudan,Low income,Sub-Saharan Africa,18733995,106.1895927,28615385.06,14.65045485,274461547.9,82301538.46,447838570.5,0.0,0.0,-54326,8230153846.0,0.033348288869884626
1984,SDN,Sudan,Low income,Sub-Saharan Africa,19165837,3.755600112,8000000.0,14.858168,284769226.1,104476153.8,447838570.5,0.0,0.0,-188903,10447615385.0,0.02725686346655266
1985,SDN,Sudan,Low income,Sub-Saharan Africa,19517196,-8.414106127,12182716.37,13.36300774,260808441.2,80752596.0,447838570.5,0.0,0.0,-207483,8075259600.0,0.03229722066148808
1986,SDN,Sudan,Low income,Sub-Saharan Africa,19887452,-56.55048618,24040000.92,5.698065278,113319999.7,100922000.0,447838570.5,0.0,0.0,-224853,10092200000.0,0.011228473444838589
1987,SDN,Sudan,Low income,Sub-Saharan Africa,20230532,21.61823144,4137777.805,6.812365562,137817779.5,120933333.3,447838570.5,0.0,0.0,-223978,12093333333.0,0.011396178018505959
1988,SDN,Sudan,Low income,Sub-Saharan Africa,20453819,57.71227855,1088888.884,10.62664925,217355560.3,143725555.5,447838570.5,0.0,0.0,-219374,14372555556.0,0.015122958436522603
1989,SDN,Sudan,Low income,Sub-Saharan Africa,20718709,91.72885977,4377777.576,20.11386604,416733337.4,214081111.1,447838570.5,0.0,0.0,-224983,21408111111.0,0.019466142306495803
1990,SDN,Sudan,Low income,Sub-Saharan Africa,21090886,-85.14637636,2100000.0,2.934917079,61900001.53,336412221.7,447838570.5,0.0,0.0,-227157,33641222222.0,0.0018400045373357422
1991,SDN,Sudan,Low income,Sub-Saharan Africa,21453711,-26.65589595,200000.0,2.116184073,45400001.53,441711942.4,447838570.5,15.722,0.0,-254515,44171194366.0,0.0010278191971405204
